age,educational-num,gender,hours-per-week,native-country,income_>50K
45,9,Male,40,Cambodia,0
40,11,Male,72,Cambodia,1
29,9,Female,40,Cambodia,0
43,14,Female,50,Cambodia,1
38,9,Male,45,Cambodia,0
29,10,Male,40,Cambodia,0
46,10,Male,40,Cambodia,0
54,13,Female,40,Cambodia,0
30,10,Male,40,Cambodia,1
24,9,Male,40,Cambodia,0
28,13,Female,40,Cambodia,0
18,9,Male,22,Cambodia,0
20,5,Female,40,Cambodia,0
31,13,Male,50,Cambodia,1
40,9,Male,45,Cambodia,1
37,9,Female,35,Cambodia,0
30,9,Male,50,Cambodia,0
34,10,Female,34,Cambodia,0
47,9,Male,42,Cambodia,1
49,10,Male,40,Cambodia,0
53,4,Male,40,Vietnam,0
46,10,Male,40,Cambodia,0
62,10,Female,33,Cambodia,0
39,9,Female,40,Cambodia,1
34,9,Male,40,Cambodia,0
36,13,Female,40,Cambodia,1
40,13,Male,45,Cambodia,1
51,9,Male,40,Cambodia,1
59,10,Female,34,Cambodia,0
34,9,Male,40,Cambodia,0
31,13,Male,45,Cambodia,0
60,9,Male,40,Cambodia,1
17,7,Female,16,Cambodia,0
37,11,Male,80,Cambodia,1
53,13,Female,40,Cambodia,0
52,10,Male,40,Cambodia,0
47,10,Male,60,Cambodia,1
41,9,Female,40,Cambodia,0
23,6,Male,30,Nicaragua,0
51,5,Male,45,Cambodia,0
44,10,Male,40,Cambodia,0
43,13,Female,35,Cambodia,0
49,9,Male,43,Cambodia,1
23,6,Female,40,Vietnam,0
52,16,Female,40,Cambodia,1
30,13,Female,40,Cambodia,0
31,7,Male,40,Cambodia,0
34,9,Female,40,Cambodia,0
25,10,Male,40,Cambodia,0
20,10,Male,16,Cambodia,0
21,9,Male,40,Nicaragua,0
56,15,Male,32,Cambodia,1
34,6,Female,36,Cambodia,0
53,9,Male,10,Cambodia,0
23,13,Female,25,Cambodia,0
39,9,Female,40,Cambodia,0
28,10,Female,50,Cambodia,0
32,9,Male,40,Cambodia,0
23,13,Male,40,Cambodia,0
29,10,Female,40,Laos,0
56,9,Female,40,Cambodia,0
23,3,Male,40,England,0
64,10,Male,40,Cambodia,1
57,13,Female,40,Cambodia,0
24,10,Female,35,Cambodia,0
30,13,Female,40,Cambodia,1
39,9,Male,50,Cambodia,0
30,11,Male,40,Cambodia,0
42,9,Male,55,Cambodia,0
19,9,Male,25,Cambodia,0
56,4,Male,40,Cambodia,0
50,13,Female,60,Cambodia,0
58,13,Male,45,Cambodia,1
30,10,Male,40,Cambodia,0
34,9,Male,40,Cambodia,0
38,9,Male,35,Cambodia,0
28,13,Male,40,Cambodia,0
37,9,Male,40,Cambodia,0
18,8,Female,32,Cambodia,0
45,11,Male,35,Cambodia,0
46,13,Female,40,Cambodia,0
50,9,Female,40,Cambodia,0
38,11,Male,40,Cambodia,1
38,9,Male,40,Cambodia,0
30,10,Male,75,Cambodia,0
26,9,Male,48,Cambodia,0
27,10,Male,40,Cambodia,0
46,14,Female,50,Cambodia,0
25,10,Female,40,Cambodia,0
32,13,Female,40,Cambodia,0
29,9,Male,40,Cambodia,0
37,10,Male,60,Cambodia,1
77,4,Male,40,Cambodia,0
17,10,Female,6,Cambodia,0
51,9,Male,40,Cambodia,1
23,10,Female,40,Cambodia,0
31,9,Male,40,Cambodia,0
21,9,Male,40,Cambodia,0
46,10,Female,45,Cambodia,0
26,9,Male,40,Cambodia,0
35,13,Male,38,Cambodia,0
62,13,Male,60,Cambodia,1
33,3,Female,40,Nicaragua,0
31,7,Male,40,Cambodia,0
24,8,Male,40,Cambodia,0
31,13,Female,40,Cambodia,1
27,9,Male,40,Cambodia,0
41,10,Female,40,Cambodia,1
33,10,Male,40,Cambodia,1
24,13,Male,32,Cambodia,0
40,9,Female,45,Cambodia,0
23,9,Male,20,Cambodia,0
28,9,Female,50,Cambodia,0
65,6,Male,40,Cambodia,0
38,9,Male,45,Cambodia,0
21,9,Male,32,Cambodia,0
71,10,Male,35,Cambodia,1
17,7,Female,5,Cambodia,0
42,9,Male,40,Cambodia,1
47,12,Male,25,Cambodia,0
21,10,Female,35,Cambodia,0
69,9,Female,32,Cambodia,0
23,13,Male,30,Cambodia,0
54,9,Female,40,Cambodia,0
18,9,Female,30,Cambodia,0
47,9,Female,35,Cambodia,0
41,9,Male,40,Cambodia,1
18,9,Female,22,Cambodia,0
29,9,Male,38,Cambodia,0
54,13,Male,40,Cambodia,1
49,5,Male,38,Cambodia,0
46,12,Male,40,Cambodia,1
38,10,Male,60,Cambodia,0
35,13,Male,60,Cambodia,1
32,9,Male,48,Cambodia,0
38,9,Male,40,Cambodia,1
64,7,Male,40,Cambodia,0
47,9,Female,40,Cambodia,0
18,9,Male,20,Cambodia,0
42,13,Male,45,Cambodia,0
19,10,Female,30,Cambodia,0
24,13,Female,40,Cambodia,0
23,10,Male,25,Cambodia,0
36,10,Male,45,Cambodia,0
38,15,Male,40,Cambodia,1
51,10,Male,40,Cambodia,1
29,9,Male,40,Cambodia,1
28,9,Female,40,Cambodia,0
31,7,Male,55,Cambodia,1
38,10,Male,40,Cambodia,0
41,12,Female,36,Cambodia,0
27,10,Male,50,Cambodia,1
22,6,Male,15,Cambodia,0
38,10,Male,50,Cambodia,1
38,10,Male,40,Cambodia,0
37,9,Male,40,Cambodia,0
26,13,Male,40,Cambodia,0
37,9,Female,30,Cambodia,0
38,13,Male,40,Cambodia,0
17,7,Male,20,Cambodia,0
48,14,Male,45,Cambodia,0
40,9,Female,40,Poland,0
49,6,Female,32,Cambodia,0
32,13,Female,40,Cambodia,0
38,10,Female,40,Cambodia,0
38,12,Female,35,Cambodia,0
34,9,Female,40,Cambodia,0
31,13,Female,40,Cambodia,0
23,12,Female,30,Vietnam,0
68,3,Male,6,Cambodia,0
17,6,Male,30,Cambodia,0
38,13,Male,40,Cambodia,0
50,10,Male,48,Cambodia,1
25,4,Male,45,Haiti,0
24,9,Female,50,Cambodia,0
19,8,Male,15,Cambodia,0
47,14,Male,60,Cambodia,1
35,5,Male,40,Cambodia,0
41,9,Male,40,Cambodia,0
44,10,Male,55,Cambodia,1
22,11,Male,52,Cambodia,0
43,12,Female,30,Cambodia,0
25,9,Male,48,Cambodia,0
37,13,Male,39,Cambodia,1
37,9,Male,72,Nicaragua,0
77,9,Female,32,Cambodia,0
46,10,Male,55,Cambodia,0
18,7,Male,20,South,0
21,9,Female,35,Cambodia,0
34,9,Female,35,Cambodia,0
41,9,Male,60,Cambodia,1
37,9,Male,40,Cambodia,0
47,9,Male,34,Cambodia,0
30,11,Male,40,France,0
52,9,Female,30,Cambodia,0
45,12,Female,40,Dominican-Republic,0
39,13,Male,40,Cambodia,0
52,15,Male,40,Cambodia,1
32,10,Male,50,Cambodia,0
44,13,Male,50,Cambodia,1
38,16,Male,55,Cambodia,1
54,10,Male,40,Cambodia,1
37,11,Male,40,Cambodia,0
59,7,Male,40,Cambodia,0
24,9,Male,30,Cambodia,0
21,10,Male,40,Cambodia,0
21,12,Female,8,Cambodia,0
28,13,Female,60,Cambodia,0
30,10,Male,60,Cambodia,1
23,9,Female,40,Cambodia,0
48,9,Female,50,Cambodia,0
38,9,Female,40,Cambodia,0
21,10,Male,45,Cambodia,0
21,9,Female,35,Cambodia,0
54,4,Male,50,Cambodia,0
28,10,Male,20,Cambodia,0
23,13,Female,60,Cambodia,0
51,14,Male,40,Iran,0
27,10,Female,30,Cambodia,0
23,13,Male,48,Cambodia,0
19,9,Female,40,Cambodia,0
37,9,Male,40,Cambodia,0
46,10,Female,40,Cambodia,1
40,9,Female,40,Cambodia,0
47,12,Female,55,Cambodia,1
50,13,Male,40,Cambodia,1
32,10,Male,40,Cambodia,0
32,9,Male,50,Cambodia,0
30,9,Male,40,Cambodia,0
37,9,Female,25,China,0
53,13,Female,43,Cambodia,1
44,13,Male,40,Cambodia,0
38,13,Female,55,Cambodia,0
17,7,Male,30,Cambodia,0
39,9,Male,40,Cambodia,0
22,10,Male,45,Cambodia,0
43,9,Male,40,Cambodia,0
35,13,Male,50,Cambodia,1
72,7,Female,40,Cambodia,0
26,9,Male,40,Cambodia,0
19,10,Male,20,Cambodia,0
25,10,Female,40,Cambodia,0
49,9,Male,45,Cambodia,1
39,10,Male,50,Cambodia,0
55,13,Female,15,Cambodia,0
56,4,Female,40,Ecuador,0
42,11,Male,40,Cambodia,1
44,10,Male,40,Cambodia,1
27,10,Male,45,Cambodia,0
54,13,Male,40,Cambodia,1
25,13,Male,35,Cambodia,0
38,7,Male,65,Cambodia,0
37,9,Female,60,Poland,0
53,9,Female,37,Nicaragua,0
36,10,Male,50,Cambodia,1
20,9,Male,40,Cambodia,0
47,10,Male,55,Cambodia,1
42,9,Female,40,Cambodia,1
43,13,Female,40,Cambodia,0
33,9,Female,40,Cambodia,0
49,9,Male,40,Poland,0
22,10,Male,50,Cambodia,0
30,13,Female,60,Poland,1
55,3,Male,25,Cambodia,0
38,9,Male,50,Cambodia,0
57,9,Male,40,Cambodia,0
25,13,Male,40,Cambodia,0
22,9,Male,20,Cambodia,0
41,9,Male,50,Cambodia,0
37,10,Male,40,Cambodia,0
46,13,Male,55,Cambodia,1
55,9,Male,15,Cambodia,0
25,12,Male,40,Japan,0
43,9,Female,40,Cambodia,0
20,9,Male,40,Cambodia,0
50,3,Male,40,Nicaragua,0
22,9,Female,40,Cuba,0
26,10,Female,50,Cambodia,0
41,9,Male,52,Cambodia,1
48,9,Female,40,Cambodia,0
49,6,Male,32,Cambodia,0
40,15,Female,40,Cambodia,0
61,9,Male,50,Cambodia,0
21,10,Male,15,Cambodia,0
44,13,Male,52,Cambodia,1
51,9,Male,40,Cambodia,0
38,9,Male,40,Poland,0
40,9,Male,50,Cambodia,0
73,10,Male,15,Cambodia,0
65,12,Female,40,Cambodia,0
59,9,Female,40,Cambodia,0
57,9,Female,26,Cambodia,0
51,14,Female,18,Cambodia,1
35,9,Male,50,Cambodia,1
25,12,Female,40,Cambodia,0
28,12,Male,20,Cambodia,0
31,15,Male,60,Cambodia,1
48,14,Female,50,Cambodia,0
48,10,Male,50,Cambodia,1
25,10,Male,40,Cambodia,0
21,10,Female,25,Cambodia,0
38,10,Male,40,Cambodia,0
34,9,Female,70,Cambodia,0
59,15,Male,50,Cambodia,0
41,9,Male,40,Cambodia,1
49,14,Male,40,Cambodia,1
69,10,Female,15,Cambodia,0
36,10,Male,60,Cambodia,0
35,9,Male,60,Cambodia,0
39,9,Male,40,Cambodia,1
30,10,Male,40,Cambodia,0
38,9,Male,40,Cambodia,0
46,9,Female,45,Cambodia,0
55,9,Female,40,South,0
42,13,Male,40,Cambodia,1
28,13,Female,55,Cambodia,0
47,9,Male,40,Cambodia,0
53,9,Male,45,Cambodia,0
25,10,Female,40,Cambodia,0
26,9,Male,40,Cambodia,0
60,10,Female,40,Cambodia,0
19,10,Female,20,Cambodia,0
49,6,Male,40,Cambodia,0
46,7,Female,40,Cambodia,0
45,10,Male,55,Cambodia,1
47,10,Female,16,Greece,0
40,8,Male,40,Cambodia,0
18,10,Female,15,Cambodia,0
60,9,Male,40,Cambodia,1
42,13,Male,40,Cambodia,0
40,13,Male,46,Cambodia,1
28,14,Male,42,Cambodia,0
27,9,Male,50,Cambodia,0
46,9,Male,48,Cambodia,0
45,7,Male,40,Cambodia,1
29,9,Female,25,Cambodia,0
47,9,Male,50,Cambodia,1
38,13,Male,35,Cambodia,0
44,10,Male,60,Cambodia,1
51,10,Female,36,Cambodia,0
54,11,Male,40,Cambodia,0
46,10,Male,60,Cambodia,1
23,10,Male,35,Cambodia,0
34,9,Male,40,Cambodia,0
24,11,Male,40,Cambodia,0
38,15,Male,50,Cambodia,1
27,9,Male,38,Cambodia,0
27,9,Female,40,Cambodia,0
37,11,Male,40,Cambodia,1
59,1,Male,40,Ecuador,0
31,12,Male,40,Cambodia,1
35,13,Female,32,Cambodia,0
61,10,Male,40,Cambodia,1
58,13,Female,40,Cambodia,0
57,4,Male,50,Cambodia,0
20,9,Male,40,Cambodia,0
59,9,Male,40,Cambodia,0
30,13,Male,40,Cambodia,0
20,9,Male,40,Nicaragua,0
40,9,Male,35,Cambodia,0
21,9,Male,40,Cambodia,0
25,13,Female,40,Cambodia,0
51,9,Male,40,Cambodia,0
64,9,Female,23,Cambodia,0
60,9,Female,99,Cambodia,0
39,9,Male,40,Cambodia,0
63,9,Male,30,Cambodia,0
59,15,Male,25,Cambodia,0
27,10,Male,45,Cambodia,0
55,10,Female,20,Cambodia,0
45,9,Female,40,Cambodia,0
25,9,Female,48,Cambodia,0
24,14,Female,10,Columbia,0
29,13,Female,40,Cambodia,0
27,10,Female,40,Cambodia,0
32,13,Male,40,France,1
36,9,Female,40,Cambodia,0
33,16,Male,50,Cambodia,1
67,2,Female,20,Cambodia,0
18,10,Female,25,Cambodia,0
31,13,Male,45,Cambodia,1
20,7,Male,40,Cambodia,0
40,13,Female,55,Cambodia,0
39,10,Male,50,Cambodia,0
75,10,Male,16,Cambodia,0
44,11,Female,40,Cambodia,0
26,13,Male,20,Cambodia,0
36,6,Male,40,Cambodia,0
20,10,Male,40,Greece,0
31,10,Female,50,Cambodia,0
60,2,Male,40,Nicaragua,1
25,10,Female,40,Cambodia,0
29,10,Female,25,Cambodia,0
28,12,Male,40,Cambodia,0
55,10,Male,40,Cambodia,1
45,9,Male,50,Cambodia,1
52,9,Male,40,Cambodia,0
35,4,Male,40,Nicaragua,0
49,11,Male,56,Cambodia,1
43,11,Male,25,Cambodia,0
33,9,Male,65,Cambodia,0
63,9,Male,48,Cambodia,0
35,9,Male,40,Cambodia,0
29,11,Male,40,Cambodia,1
42,11,Male,40,Cambodia,1
63,4,Male,60,Cambodia,1
49,9,Female,32,Cambodia,0
66,11,Male,98,Cambodia,0
49,9,Female,24,Cambodia,0
39,9,Male,45,Cambodia,1
43,9,Male,80,Cambodia,1
39,9,Male,40,Cambodia,0
24,13,Female,40,Cambodia,0
21,9,Female,25,Cambodia,0
28,13,Female,40,Cambodia,0
19,8,Female,30,Cambodia,0
37,9,Male,40,Cambodia,0
40,14,Female,40,Cambodia,0
55,10,Male,35,Cambodia,1
35,14,Male,45,Cambodia,0
35,13,Male,40,Cambodia,1
35,10,Female,36,Cambodia,0
31,9,Male,40,Cambodia,0
49,9,Male,40,Cambodia,0
27,9,Male,45,Cambodia,0
55,12,Male,60,Cambodia,0
49,10,Male,40,Peru,1
51,9,Female,44,Cambodia,0
38,13,Female,24,Cambodia,0
45,13,Male,50,Cambodia,1
42,14,Male,65,Cambodia,0
56,9,Male,40,Cambodia,0
55,9,Female,40,Cambodia,0
21,5,Male,40,Cambodia,0
55,11,Male,40,Cambodia,0
44,10,Female,38,Cambodia,0
43,11,Male,45,Cambodia,1
29,13,Male,50,Cambodia,0
55,9,Male,60,Cambodia,0
51,13,Male,50,Cambodia,1
38,13,Female,40,Cambodia,0
18,8,Female,20,Cambodia,0
42,9,Male,50,Cambodia,1
51,9,Male,40,Cambodia,0
37,9,Male,44,Cambodia,0
52,7,Male,40,Cambodia,0
38,10,Male,40,Cambodia,1
51,9,Female,40,Cambodia,0
59,10,Female,40,Cambodia,0
57,9,Female,40,Cambodia,0
48,11,Female,15,Cambodia,0
47,9,Female,40,Cambodia,0
50,11,Female,40,Cambodia,0
20,10,Male,8,Iran,0
28,9,Male,42,Cambodia,1
33,9,Female,40,Cambodia,0
40,13,Male,50,Cambodia,1
21,10,Male,57,Cambodia,0
57,13,Male,40,Cambodia,0
32,13,Male,40,Cambodia,0
21,12,Male,15,Cambodia,0
41,3,Male,40,Haiti,0
36,10,Female,35,Cambodia,0
36,9,Male,60,Cambodia,1
47,14,Male,35,Cambodia,1
34,9,Male,60,Cambodia,0
29,10,Female,40,Cambodia,0
45,10,Male,40,Cambodia,0
30,8,Male,40,Cambodia,0
42,13,Male,60,Cambodia,0
25,10,Male,40,Cambodia,0
31,9,Male,40,Cambodia,0
37,10,Female,44,Cambodia,0
45,13,Male,50,Cambodia,1
29,8,Female,40,Cambodia,0
42,10,Male,45,Cambodia,0
68,13,Male,45,Cambodia,1
37,9,Female,38,Cambodia,0
24,9,Male,60,Cambodia,1
40,10,Male,40,Cambodia,0
28,14,Male,50,Cambodia,0
19,9,Male,28,Cambodia,0
40,9,Male,45,Cambodia,0
65,7,Male,24,Cambodia,0
54,9,Male,40,Cambodia,0
43,3,Female,40,Vietnam,1
48,10,Female,35,Cambodia,0
55,11,Female,40,Cambodia,0
35,12,Male,65,Cambodia,0
52,9,Female,38,Cambodia,0
54,10,Male,40,Cambodia,0
22,9,Male,40,Cambodia,0
62,9,Female,40,Cambodia,0
22,10,Male,40,Cambodia,0
34,13,Male,60,Cambodia,1
24,9,Female,40,Cambodia,0
52,9,Female,35,Cambodia,0
19,9,Male,40,France,0
61,15,Male,35,Cambodia,1
25,13,Male,35,Cambodia,0
48,12,Male,40,Cambodia,1
31,9,Male,65,Cambodia,0
40,9,Male,43,Cambodia,0
46,10,Male,10,Cambodia,0
54,14,Male,40,Cambodia,1
23,9,Male,40,Cambodia,0
23,13,Male,40,Cambodia,0
32,13,Male,47,Cambodia,0
40,9,Male,84,Cambodia,0
44,14,Male,56,Cambodia,1
27,11,Female,36,Cambodia,0
30,12,Male,60,Ireland,0
29,10,Male,42,Cambodia,0
30,9,Male,50,Ecuador,0
54,9,Male,40,Cambodia,1
45,15,Male,55,Cambodia,1
46,14,Male,60,Cambodia,1
36,9,Female,40,Holand-Netherlands,0
30,13,Female,60,Cambodia,0
26,13,Female,35,Cambodia,0
39,15,Male,60,Cambodia,1
45,9,Female,40,Cambodia,0
29,11,Female,64,Cambodia,0
35,9,Male,60,Cambodia,0
18,10,Female,20,Cambodia,0
39,9,Male,12,Cambodia,0
19,9,Male,35,Cambodia,0
51,14,Male,35,Nicaragua,1
45,9,Female,40,Cambodia,0
38,10,Male,40,Cambodia,0
43,6,Male,40,Cambodia,0
42,10,Male,40,Cambodia,0
52,10,Male,40,Cambodia,0
27,9,Male,40,Cambodia,1
60,9,Male,40,Cambodia,0
67,9,Female,40,Cambodia,0
59,15,Male,35,Cambodia,1
29,9,Male,40,Cambodia,0
44,10,Male,40,Cambodia,1
76,14,Male,10,Cambodia,0
37,10,Male,45,Cambodia,0
51,13,Male,45,Cambodia,1
51,13,Male,37,Cambodia,1
58,9,Female,40,Guatemala,0
56,10,Male,40,Cambodia,0
41,14,Female,40,Cambodia,0
63,9,Female,40,Cambodia,0
26,14,Male,40,Cambodia,0
33,9,Male,50,Cambodia,0
40,14,Male,60,Cambodia,0
26,13,Female,40,Cambodia,0
27,9,Female,60,Cambodia,0
31,9,Male,40,Cambodia,0
18,8,Female,20,Cambodia,0
48,9,Male,40,Cambodia,0
21,10,Male,22,Cambodia,0
20,9,Male,30,Cambodia,0
39,13,Male,45,Cambodia,1
69,9,Male,12,Cambodia,1
46,12,Female,40,Cambodia,0
25,9,Male,40,Portugal,0
22,6,Male,30,Cambodia,0
19,9,Male,32,Cambodia,0
32,9,Female,50,Cambodia,0
42,13,Male,40,Cambodia,0
38,15,Male,90,Cambodia,1
26,9,Female,40,Japan,0
34,10,Male,40,Japan,1
25,10,Female,34,Cambodia,0
30,9,Female,40,Cambodia,0
27,6,Male,40,Cambodia,0
26,10,Male,20,Cambodia,0
43,9,Female,96,Cambodia,0
36,12,Female,40,Japan,0
47,9,Male,60,Cambodia,0
54,9,Male,55,Cambodia,1
51,13,Male,40,Cambodia,1
33,10,Male,70,Cambodia,0
36,10,Male,50,Cambodia,0
38,9,Male,60,Cambodia,0
26,10,Female,38,Cambodia,0
33,12,Female,42,Cambodia,0
24,10,Female,40,Cambodia,0
36,9,Male,52,Cambodia,1
22,13,Male,30,Cambodia,0
40,11,Female,36,Cambodia,0
41,2,Male,40,Nicaragua,0
40,9,Male,40,Cambodia,1
19,10,Male,40,Cambodia,0
22,13,Female,40,Cambodia,0
63,2,Male,40,Scotland,0
53,13,Male,40,Cambodia,1
23,14,Female,30,Cambodia,0
39,9,Male,40,Cambodia,0
47,13,Female,50,Cambodia,0
26,7,Female,40,Cambodia,0
30,11,Male,40,Cambodia,1
37,7,Male,65,Cambodia,0
90,7,Male,40,Cambodia,0
47,9,Female,40,Cambodia,0
50,9,Male,40,Cambodia,1
19,10,Female,15,Cambodia,0
32,13,Male,48,Cambodia,1
75,6,Female,70,Cambodia,0
20,2,Male,30,England,0
39,16,Female,40,Cambodia,1
56,10,Male,40,Cambodia,1
53,9,Male,40,Philippines,0
27,9,Male,40,Scotland,0
46,12,Male,49,Cambodia,1
28,13,Male,50,Cambodia,0
25,9,Male,40,Cambodia,0
47,13,Female,40,Cambodia,0
39,14,Male,40,Cambodia,1
55,14,Male,55,Cambodia,1
58,9,Female,27,Cambodia,0
57,6,Female,20,Cambodia,0
26,10,Female,35,Cambodia,0
40,9,Female,35,Cambodia,0
39,10,Female,15,Cambodia,0
33,10,Male,40,Cambodia,0
24,13,Male,25,Cambodia,0
48,10,Male,40,Cambodia,0
38,10,Male,60,Cambodia,0
38,13,Male,55,Cambodia,1
29,13,Male,40,Cambodia,1
18,8,Female,12,Cambodia,0
35,10,Female,32,Cambodia,0
33,14,Male,40,Cambodia,0
49,11,Male,40,Cambodia,0
22,11,Male,50,Cambodia,0
51,9,Male,40,Cambodia,1
39,9,Male,55,Cambodia,1
35,7,Female,40,Cambodia,0
36,13,Male,40,Cambodia,1
31,13,Male,50,Cambodia,1
43,13,Male,40,Cambodia,1
67,9,Female,2,Cambodia,0
42,10,Female,40,Cambodia,0
46,10,Male,40,Cambodia,0
30,9,Male,60,Italy,1
70,9,Male,40,Cambodia,0
68,9,Male,40,Cambodia,1
30,9,Male,40,Cambodia,1
34,7,Male,40,Cambodia,0
48,14,Female,50,Outlying-US,0
38,13,Male,40,Cambodia,0
48,11,Male,50,Cambodia,0
28,7,Male,50,Cambodia,0
36,10,Male,60,Cambodia,1
38,9,Female,40,Cambodia,0
49,14,Male,50,Cambodia,1
48,13,Male,45,Cambodia,0
62,14,Male,55,Cambodia,0
26,13,Female,50,Cambodia,0
36,13,Male,45,Cambodia,0
38,13,Male,50,Cambodia,0
55,16,Male,40,Cambodia,0
47,13,Female,50,Cambodia,0
57,9,Male,40,Cambodia,0
23,10,Male,40,Cambodia,0
22,10,Male,28,Cambodia,0
41,14,Female,30,Cambodia,0
53,9,Male,35,Cambodia,1
39,16,Male,55,Cambodia,1
23,2,Male,40,Cambodia,0
57,10,Female,40,Cambodia,0
40,10,Female,40,Cambodia,0
46,10,Male,40,Cambodia,0
40,10,Male,40,Cambodia,0
18,9,Female,20,Cambodia,0
42,9,Male,40,Cambodia,0
22,10,Female,16,Cambodia,0
51,7,Male,45,Cambodia,1
51,15,Male,60,Cambodia,1
32,14,Female,40,Cambodia,0
39,13,Female,50,Cambodia,1
29,11,Male,40,Cambodia,0
30,9,Male,40,Cambodia,0
27,14,Male,50,Cambodia,0
37,9,Male,40,Cambodia,0
21,10,Male,40,Cambodia,0
23,13,Female,40,Cambodia,0
36,9,Female,40,Cambodia,0
35,7,Male,40,Cambodia,0
28,9,Female,40,Cambodia,0
28,4,Male,45,Cambodia,0
19,10,Female,20,Cambodia,0
24,10,Female,30,Cambodia,0
40,9,Male,48,Cambodia,0
32,14,Female,40,Cambodia,0
44,9,Female,38,Japan,1
40,13,Male,30,China,0
23,10,Female,40,Cambodia,0
55,9,Male,50,Cambodia,1
36,13,Male,40,Cambodia,1
35,13,Female,40,Cambodia,0
52,9,Female,40,Cambodia,0
71,4,Male,40,Cambodia,1
47,9,Female,40,Cambodia,0
46,10,Female,38,Cambodia,0
47,9,Male,45,Cambodia,0
43,10,Male,40,Cambodia,0
43,9,Female,40,Outlying-US,0
53,9,Male,30,Cambodia,0
25,15,Female,30,Cambodia,0
32,15,Male,40,Cambodia,1
35,9,Male,50,Cambodia,1
45,13,Female,50,Cambodia,0
42,13,Male,60,Cambodia,0
17,7,Female,16,Cambodia,0
24,9,Male,40,Cambodia,0
47,14,Male,50,Cambodia,1
57,14,Male,40,Dominican-Republic,0
30,14,Male,40,Iran,0
23,10,Male,30,Cambodia,0
43,9,Male,40,Cambodia,0
56,13,Female,45,Nicaragua,0
20,10,Male,30,Cambodia,0
36,13,Male,45,Cambodia,1
59,9,Male,50,Cambodia,1
17,6,Male,20,Cambodia,0
43,14,Male,40,Cambodia,1
51,10,Male,40,Cambodia,0
33,9,Female,35,Cambodia,0
34,9,Female,20,Cambodia,0
42,9,Male,40,Cambodia,0
18,8,Male,10,Cambodia,0
23,13,Female,45,Cambodia,0
50,7,Male,40,Cambodia,0
45,2,Female,25,England,0
40,10,Female,40,Cambodia,1
23,9,Male,40,Poland,0
32,13,Male,60,Cambodia,1
61,10,Female,40,Cambodia,0
57,5,Male,40,Cambodia,1
60,10,Male,40,Cambodia,0
50,14,Male,36,Cambodia,1
40,11,Female,40,Cambodia,0
36,10,Male,45,Cambodia,1
52,12,Male,40,Cambodia,0
59,9,Male,45,Cambodia,0
30,11,Male,40,Cambodia,1
20,9,Female,30,Cambodia,0
63,9,Male,25,Cambodia,0
30,9,Male,40,Cambodia,0
53,7,Female,40,Cambodia,0
39,12,Male,35,Cambodia,1
30,15,Male,80,Cambodia,1
35,8,Female,40,Cambodia,0
33,9,Female,40,Cambodia,0
36,15,Female,15,Cambodia,1
50,11,Male,65,Cambodia,0
32,10,Male,38,Cambodia,1
38,9,Female,40,Cambodia,0
37,13,Male,45,Cambodia,1
38,11,Male,40,Cambodia,0
22,13,Female,40,Cambodia,0
56,9,Male,40,Cambodia,0
47,9,Male,45,Cambodia,0
24,9,Male,40,Cambodia,0
59,10,Male,50,Cambodia,1
62,10,Male,60,Cambodia,1
34,13,Male,40,Cambodia,1
42,9,Female,40,Cambodia,1
32,16,Male,35,Cambodia,1
32,10,Female,40,Cambodia,1
49,9,Male,40,Jamaica,0
54,10,Female,40,Cambodia,0
36,9,Male,45,Cambodia,1
55,9,Female,35,Jamaica,0
25,9,Male,40,Cambodia,0
44,12,Male,48,Cambodia,0
28,9,Male,50,Cambodia,1
60,4,Male,40,Cambodia,0
34,14,Female,60,Cambodia,1
40,9,Female,40,Cambodia,0
32,11,Male,40,Cambodia,0
47,15,Male,40,Cambodia,1
34,11,Female,40,Cambodia,0
28,10,Female,16,Cambodia,0
40,10,Female,40,Cambodia,0
23,9,Male,40,Cambodia,0
20,9,Male,40,Scotland,0
72,15,Male,35,Cambodia,1
20,10,Male,15,Cambodia,0
33,13,Male,40,Cambodia,1
42,16,Male,45,Cambodia,1
27,14,Male,37,Cambodia,0
35,9,Male,45,Cambodia,1
19,10,Male,14,Cambodia,0
39,9,Male,40,Cambodia,1
27,7,Male,40,Cambodia,1
29,10,Male,40,Japan,1
34,10,Female,60,Cambodia,0
52,9,Female,38,Cambodia,0
20,9,Male,30,Cambodia,0
49,4,Male,45,Cambodia,0
50,14,Male,40,Cambodia,1
38,9,Female,40,Cambodia,0
48,10,Male,45,Cambodia,0
23,10,Female,35,Cambodia,0
62,14,Male,40,Cambodia,0
25,11,Female,42,Cambodia,0
40,9,Female,40,Cambodia,1
66,3,Male,12,Cambodia,0
22,9,Male,37,Cambodia,0
30,9,Female,30,Cambodia,0
42,13,Male,50,Cambodia,0
63,9,Male,32,Cambodia,0
52,14,Female,44,Cambodia,1
41,13,Female,60,Cambodia,1
26,9,Male,40,Cambodia,0
28,13,Male,45,Cambodia,0
21,9,Female,40,Cambodia,0
63,8,Female,40,Cambodia,0
35,12,Female,50,Cambodia,0
37,9,Male,50,Cambodia,0
47,9,Male,40,Cambodia,0
32,10,Male,36,Cambodia,0
37,13,Male,45,Cambodia,0
58,11,Male,40,Cambodia,0
29,7,Male,60,Cambodia,0
36,13,Female,45,England,0
32,14,Male,40,Cambodia,1
45,14,Male,60,Cambodia,0
